Feature,Importance
VNN1,7.986356015056725e-06
ARRB1,7.982794490602785e-06
ABHD12B,7.979035599897637e-06
ACAN,7.967890021462702e-06
PYCR3,7.960416174544767e-06
MUC4,7.957561034318563e-06
PRDM16,7.956932710370152e-06
CFP,7.956820289183436e-06
VTN,7.948689195422418e-06
AP3B1,7.917402230862274e-06
PCSK1,7.893463582683862e-06
SPEF1,7.892866394764613e-06
MRPL34,7.876861500439983e-06
DPT,7.874123807155455e-06
ISYNA1,7.863244406549274e-06
SH3BGRL3,7.853055593478154e-06
CAPZA3,7.838386376401355e-06
ATP6V1B2,7.83642501424762e-06
CXCL14,7.831785965056445e-06
RASL11B,7.818099960831542e-06
OPN1SW,7.81329681197935e-06
OXR1,7.809841157804474e-06
DUOX1,7.803759945626016e-06
VNN2,7.794799234078503e-06
RAB6A,7.792568535235096e-06
XYLT1,7.790840517012632e-06
GOLGA6D,7.784104265464806e-06
DPH5,7.778468652136403e-06
PUM1,7.773792835655941e-06
PLOD1,7.765581430895757e-06
ANO7,7.764962653488482e-06
SULT1C2,7.763254164029731e-06
EZH2,7.76324123194802e-06
MMP24,7.763111849726819e-06
DIP2B,7.762028605962688e-06
VIPR1,7.741567884260467e-06
CHL1,7.741263954471803e-06
TBP,7.735021221612402e-06
ATRX,7.730722401896153e-06
MTERF1,7.723696714183745e-06
UTP25,7.72208575707012e-06
H1-1,7.697386034753476e-06
AMY2B,7.696830579130066e-06
PHLDA1,7.689120047748557e-06
UBE2D2,7.686104245628886e-06
MRPL19,7.680113787571133e-06
NSUN3,7.671221327742205e-06
CHDH,7.668748275482084e-06
CRYM,7.66043027816614e-06
MED31,7.658260960371739e-06
CDKN3,7.653169145193221e-06
RPS11,7.64564336571548e-06
PARS2,7.643321834035919e-06
MMP17,7.643210842640718e-06
ADAMTS4,7.640793230734501e-06
KLHL21,7.637258150280591e-06
OPN5,7.629255679440168e-06
RAB4A,7.62330704252543e-06
KCNS2,7.62304492030559e-06
TPBG,7.618515119281469e-06
KLHL1,7.614911777329554e-06
NDOR1,7.613862909379718e-06
RGS11,7.607041362768647e-06
TLX3,7.6070129905840064e-06
SCN2B,7.604406819486992e-06
NFYB,7.603169724155324e-06
MED25,7.600018516464593e-06
ST6GALNAC4,7.545008893757369e-06
GOLGA8M,7.544483209711422e-06
TBK1,7.543971280748246e-06
GOLPH3,7.541209845113694e-06
ATP6V1F,7.540757575778243e-06
HJV,7.540318155835871e-06
DLG2,7.533122096214566e-06
CTSF,7.51936508181029e-06
PTBP1,7.514951955299891e-06
C3AR1,7.508205398193404e-06
LRP3,7.502804686173037e-06
SEMA4C,7.4964346871802495e-06
PANX1,7.483854937312772e-06
GPR150,7.477474264128502e-06
RTN2,7.468915527869481e-06
SP3,7.468161357446055e-06
DACT2,7.463506069673727e-06
VEGFB,7.438249814705782e-06
MYH8,7.433630705057646e-06
MIPEP,7.427089106646175e-06
BUB3,7.4265731504019235e-06
CIB4,7.420609970347278e-06
ASPH,7.41668949082979e-06
TBX21,7.409879202434594e-06
RABL6,7.404987144118377e-06
RCE1,7.357932885576513e-06
STC2,7.357260658944564e-06
LRRK1,7.344189171037133e-06
PDXP,7.325033040464611e-06
D6RAR5_HUMAN,7.311650203600084e-06
NAALADL1,7.308303104653061e-06
AP4E1,7.304465196548018e-06
PRSS58,7.303558026397461e-06
ZFAND4,7.279552445187442e-06
RSPO3,7.27859665037339e-06
ASB1,7.277904662719014e-06
HJURP,7.27187204666237e-06
TATDN2,7.270650018941741e-06
SLC12A7,7.242268044983398e-06
IGFBP5,7.240880839882416e-06
REV3L,7.228032339581365e-06
PLBD1,7.212872118762829e-06
BUB1B,7.210258043882171e-06
FGF19,7.208203663726522e-06
RERG,7.2075039495044495e-06
PNPLA2,7.19856570541427e-06
AGMO,7.191811504825423e-06
SCP2,7.176760213449144e-06
PCSK7,7.174358870997466e-06
CNOT7,7.174179559485809e-06
CX3CL1,7.169132780631696e-06
CTSD,7.168387108866787e-06
PEX11B,7.160515591184594e-06
AADACL3,7.153468778594736e-06
INTS9,7.145236350437915e-06
RGS4,7.143192678884117e-06
SGPL1,7.141485092612392e-06
MRPL17,7.126246247739653e-06
SLC7A10,7.125545173660235e-06
EPN2,7.122699249137033e-06
KLK5,7.120163784192816e-06
NHLRC1,7.119753414181651e-06
CKMT1B,7.112622879429722e-06
CDK5,7.109160182175034e-06
CHP2,7.108420956604017e-06
GUCY2D,7.0904449132156695e-06
PPP2R5A,7.073772756186604e-06
ANKRD18A,7.071605079246577e-06
COQ5,7.053183255566787e-06
E7ENQ6_HUMAN,7.037639071336316e-06
PHLPP1,7.015950134105766e-06
SPINK1,7.012165569614438e-06
DLL4,7.003929219522538e-06
BLVRB,7.003795580335058e-06
DIRAS3,6.990312419713788e-06
CTDSPL2,6.972030134463799e-06
CLDN9,6.965923107915253e-06
PPP1R3B,6.9403240630596066e-06
CENPE,6.930077221863837e-06
TMPRSS11A,6.918722518452039e-06
ECEL1,6.905888279404923e-06
ADGRA2,6.9041703547297804e-06
MSL3,6.898339627395734e-06
RPL36A,6.884184974469777e-06
ACSM6,6.869796732251256e-06
AQP5,6.8664139782127735e-06
GMPR,6.851080209575244e-06
COL6A6,6.826698767446158e-06
ATAD2B,6.82172823601556e-06
ZDHHC17,6.801604657436515e-06
ISLR2,6.785863814035011e-06
FEM1B,6.7811594742066275e-06
H2BC1,6.775168906055917e-06
ARID4B,6.764945078553769e-06
LAP3,6.760428181738094e-06
H2BC5,6.734986587121792e-06
MCPH1,6.7338874454967705e-06
AEBP1,6.731702688339204e-06
GRK2,6.7306848621492135e-06
NAA10,6.720046675514251e-06
CAPN3,6.719996069390084e-06
SLC22A16,6.715934267702698e-06
PNPLA6,6.713966043876447e-06
ACSL3,6.7113909247934474e-06
CARD17,6.706310365934188e-06
EHHADH,6.696826652097128e-06
CHM,6.690148216582678e-06
B4GALNT2,6.68508712440263e-06
VWA1,6.660009420278942e-06
OSBPL7,6.658231633211365e-06
PRR13,6.652092825195991e-06
IGF2BP1,6.638343942195666e-06
PPP1R3A,6.637945822698589e-06
STYXL1,6.628135581108065e-06
MIF,6.620426359318158e-06
CCL25,6.606264839721923e-06
OXER1,6.587738279249253e-06
CCNC,6.581044038509403e-06
SLC39A5,6.579632748839543e-06
GPR143,6.57192394928402e-06
GNB4,6.569664713610141e-06
ABCD1,6.550019930161467e-06
CUL1,6.546189049753363e-06
SLC10A2,6.539097513080351e-06
RPL7A,6.5259121824397626e-06
POTEI,6.5133309082836415e-06
PDHB,6.506722081036102e-06
RPL7,6.494735541650277e-06
KLHL5,6.488882877952349e-06
RPS3A,6.485264794485576e-06
ZBTB10,6.477205683472016e-06
MYBL1,6.469510668120385e-06
PRKACG,6.442981076158098e-06
GYS1,6.439786216158201e-06
TANC1,6.431757847737921e-06
TRPM4,6.415467536130587e-06
POLR3A,6.408899727735541e-06
ENO4,6.381616736917763e-06
COX7A1,6.365510386075821e-06
FST,6.352933180040574e-06
ASCL1,6.344173126306396e-06
CTSH,6.336791968474816e-06
KIF6,6.324464109559532e-06
H0YIN7_HUMAN,6.312123631470291e-06
NOX1,6.309125416687557e-06
ADCY6,6.307572718819335e-06
ANKRD23,6.306810827682983e-06
GPR15,6.2857719330764e-06
CALML3,6.285459386209431e-06
EWSR1,6.282790385301778e-06
ARX,6.275898207027127e-06
IGF2R,6.270832889643777e-06
GDF7,6.265652391835466e-06
RSPO4,6.259398664340844e-06
ADAMTS2,6.259215519854545e-06
ATF6,6.256427107178222e-06
PMM2,6.251941013492562e-06
ADD3,6.226874111329959e-06
ACCSL,6.223403990566864e-06
PRLH,6.220683334731176e-06
DHCR7,6.189953800263789e-06
LRRFIP1,6.1743606709350265e-06
ANO1,6.173303513687549e-06
LRGUK,6.173193186959468e-06
GABARAPL2,6.169740967386335e-06
PRDX1,6.165129647541872e-06
POTEH,6.162922129623733e-06
SLIT2,6.162686078224116e-06
DHX36,6.161965755748944e-06
GUCA1B,6.1492360556887085e-06
STBD1,6.145173823869695e-06
PCSK5,6.11812286879166e-06
PRKAG1,6.106886317580035e-06
ABHD14A,6.095906954818797e-06
DLC1,6.0623908438817474e-06
NFE2L1,6.055778591783832e-06
CD44,6.0509929150406e-06
BMI1,6.040578713714562e-06
FGF4,6.03463499526567e-06
TTC4,6.028670905250629e-06
TMCO3,6.026581898769342e-06
H4C11,6.019097755034488e-06
RABAC1,6.013816727144795e-06
PLD1,5.989745035065461e-06
KLHL12,5.989560617001345e-06
SATL1,5.985613555504076e-06
CMTR2,5.977372269460266e-06
GPR18,5.9656496525507554e-06
ARL3,5.964802870970705e-06
RAB2A,5.960203997017152e-06
HIBADH,5.914947374571255e-06
SYN1,5.8739975269314e-06
TSEN54,5.873058980973442e-06
KIFC2,5.870313134400577e-06
GOLGA6A,5.864075880685262e-06
THBS2,5.8531831512827105e-06
IREB2,5.848279096692472e-06
AMELX,5.848185128714188e-06
MACROD2,5.842382085567142e-06
SKP2,5.835614787388005e-06
SPATA5,5.833877004588552e-06
CTRB1,5.804816570274518e-06
NIT2,5.803033177417193e-06
RBM39,5.802014944789999e-06
HEBP1,5.800400303504605e-06
ZFAT,5.799684377692967e-06
CBL,5.795358038005507e-06
NOX3,5.772007476927177e-06
WNT7B,5.76736305074125e-06
GNAI2,5.766995135306803e-06
DAGLA,5.761590929227882e-06
DTNBP1,5.7549662384414055e-06
SDHD,5.754696687377159e-06
FOXJ2,5.74401029283131e-06
TUFM,5.725957319636903e-06
H2AB2,5.720069614597719e-06
SH2D1B,5.709639819033007e-06
IFNA6,5.688637671267323e-06
NSDHL,5.6820916017623565e-06
NCBP2,5.681855081901682e-06
GALNS,5.676415931549775e-06
TRIM28,5.675351151053074e-06
YWHAE,5.657673518179927e-06
SNRPA,5.653166482208004e-06
NUDT14,5.650728230995012e-06
PTPN14,5.6422049207094934e-06
SPG21,5.6301946023678524e-06
NEK4,5.62924715979915e-06
LGR5,5.619058621035059e-06
CTNNBL1,5.61301789268593e-06
KCNJ2,5.599689723077581e-06
WDR31,5.58851183177525e-06
EMC2,5.573292228416446e-06
MGA,5.565813429304851e-06
KLHL38,5.55028540125739e-06
MMP11,5.543340250030204e-06
IFNA8,5.54168242169265e-06
EEF2,5.529280786653966e-06
RPL3,5.517433930734104e-06
TBX2,5.5155272117863995e-06
DNAJB4,5.506310581912482e-06
GNA15,5.503780056230539e-06
MT1A,5.502457660672948e-06
SDSL,5.474033083456992e-06
MLH1,5.472462142600593e-06
AMY1C,5.461216250430422e-06
CHSY1,5.444309959262428e-06
BAG4,5.43193881608622e-06
YJEFN3,5.429958608736712e-06
FOLH1,5.401768082715125e-06
ITIH2,5.371874721318306e-06
XAF1,5.365465596855816e-06
CACNA1I,5.364194719652636e-06
CD28,5.362245668269025e-06
SLC13A5,5.35563482467805e-06
PNMA8B,5.3474904456906995e-06
PAPOLA,5.305109792528275e-06
PDCL3,5.2918572825919176e-06
TXN2,5.285268244840611e-06
DNAJC19,5.274185810642262e-06
NUTF2,5.260976363719608e-06
MRPL46,5.2574812622937765e-06
MRPS31,5.2257836710473455e-06
NAA11,5.224871931321161e-06
CFHR3,5.222203398840847e-06
GALNT12,5.214928204934233e-06
KCNMB1,5.207395019456839e-06
AVPI1,5.172323562723342e-06
CDK7,5.169521103242633e-06
MRPL24,5.1557939217573975e-06
ARID4A,5.137841498165162e-06
HINT1,5.0840042636820824e-06
CLTA,5.079921889954155e-06
KLHL17,5.051386061200724e-06
TPP1,5.0499525556393725e-06
FAAP24,5.034403967333596e-06
MED13L,5.020739627488208e-06
USF2,5.009581004834073e-06
IFI44,5.004977999256452e-06
LRRC52,5.0027080450144926e-06
PROKR1,4.9879782701820796e-06
COL22A1,4.981900050301781e-06
MRPL11,4.9751245895861275e-06
MRGPRD,4.959094625079249e-06
MASP1,4.936768145530941e-06
GAA,4.930516655002986e-06
GOLGA8K,4.922417752909162e-06
CGB3,4.916811452149655e-06
CFH,4.897678330668898e-06
PDIA2,4.8930842465073766e-06
JARID2,4.8918592523338145e-06
PTPRZ1,4.890912819098434e-06
H2BC4,4.873371401502395e-06
PPP2R5D,4.864246393959187e-06
KCNK12,4.843122469108905e-06
KPNA6,4.842056318921946e-06
LRP8,4.816594337008246e-06
SPATA21,4.811474014500792e-06
SULF1,4.801930131893956e-06
AIRE,4.782869085793669e-06
MRPL33,4.78079061089517e-06
SEC11C,4.77262323101257e-06
GNRH2,4.767736225990617e-06
SH3BP5,4.7400386715243e-06
ENOPH1,4.707372717584152e-06
RBPMS2,4.700359358808756e-06
CLEC3B,4.691063925020364e-06
TMED3,4.685918148100146e-06
REG1B,4.67651305233428e-06
KLHL41,4.672826500201192e-06
RTN1,4.668025590523178e-06
BTN1A1,4.635832517018308e-06
SPANXB1,4.613198578757789e-06
APOA4,4.581882102271986e-06
PSMB4,4.577041314625957e-06
GNAQ,4.569058234609959e-06
NPFF,4.562874854686431e-06
CALML4,4.55222800834543e-06
ILF2,4.547983597932919e-06
GPR37L1,4.536437714883903e-06
VARS2,4.529000045728887e-06
TAS2R10,4.526768652985434e-06
POP4,4.520901029521672e-06
TOMM34,4.520658529996699e-06
DLG3,4.518772676337164e-06
H1-2,4.505263933082439e-06
GTF3A,4.48966884703908e-06
RBL2,4.482647050047437e-06
SULT1C4,4.477152272561966e-06
PER1,4.475972805124053e-06
CCR9,4.471989448845785e-06
RSL24D1,4.434526062539061e-06
CNGA2,4.423550901585744e-06
SCAMP5,4.418633055087545e-06
ZNF593,4.409269916574588e-06
SELENON,4.395890019277518e-06
PUF60,4.3935440698335635e-06
RAMP1,4.370500631131006e-06
PPP1R3D,4.356600996071566e-06
SLC11A2,4.350609416667104e-06
TGM7,4.275271188263116e-06
ANKRD1,4.270755184189656e-06
MT-CO3,4.252839137239483e-06
AMBP,4.24012332477703e-06
SLC7A8,4.2374056614336686e-06
CCR8,4.207579629864696e-06
PTPN5,4.193949417135561e-06
PTPRE,4.184000692980609e-06
DHX29,4.169065676946092e-06
TCL1B,4.153320471561087e-06
RORC,4.1421633225374505e-06
MTHFD2L,4.13739839050824e-06
ZMYND19,4.1366185687606194e-06
ABR,4.128092554386557e-06
AFTPH,4.096775675811453e-06
POP5,4.087692994463526e-06
KLHL22,4.073006674247625e-06
LRRN2,4.037276796558155e-06
CPNE1,4.031581074914463e-06
NDST2,4.028935521630885e-06
RPS23,3.9902829589124425e-06
DPH1,3.980577601400175e-06
PEX14,3.977986658709363e-06
SLC2A3,3.97575434900996e-06
RGS7,3.97285240419658e-06
PGM1,3.96058595906712e-06
DGUOK,3.959391870431084e-06
ITGAV,3.954347123945709e-06
LAMA3,3.921648934610478e-06
PIRT,3.905149148371877e-06
RSPH9,3.90429544792053e-06
CARNS1,3.893903836929866e-06
PPWD1,3.8616405846195125e-06
WIF1,3.8565109219753775e-06
LCMT2,3.8529412575453825e-06
PMPCB,3.8221979880013564e-06
SNAP25,3.807350227294857e-06
SCAMP2,3.8002497568521123e-06
G6PC3,3.7753661816050762e-06
LPAR3,3.7674341353518744e-06
NFKBID,3.766121867960846e-06
ASAH1,3.746869963984187e-06
VAPB,3.7194791301499105e-06
ACOT1,3.715706786351072e-06
KBTBD3,3.70302538291412e-06
EDN3,3.6934238021482403e-06
CHPF2,3.6913476266274764e-06
CTBP2,3.677655687944609e-06
CAPZA1,3.666967152278201e-06
DERA,3.657214609920722e-06
BTG3,3.6340233604747424e-06
TYW5,3.6247838072591224e-06
LPIN2,3.614177918291541e-06
RNASEH1,3.604802752894796e-06
KLHL15,3.5978515534548082e-06
PRMT6,3.5822113147093905e-06
TMPRSS4,3.5771505427816553e-06
PROK2,3.566115115422296e-06
ACTR2,3.5574238244245054e-06
RHPN2,3.557060223928024e-06
SYP,3.534492293548458e-06
PARP9,3.5320758909669335e-06
EGLN1,3.5233559428176943e-06
NCF4,3.515165907049805e-06
DNAJC2,3.5085699178624585e-06
KYNU,3.506547413830675e-06
GJB1,3.5062091330683238e-06
TGM4,3.4986729888853043e-06
GYS2,3.4914664917329275e-06
STMN2,3.4806659834654695e-06
KLHL30,3.4780378505525364e-06
CELF3,3.4714525907381925e-06
GPR27,3.450992926131957e-06
HECTD1,3.4327954638437187e-06
RPL36AL,3.428428361795056e-06
KLHL26,3.4084180370126207e-06
CHSY3,3.4044105345811754e-06
PCCB,3.3975761794502293e-06
HECTD3,3.392521012342278e-06
ACOX1,3.3835436726795287e-06
MPEG1,3.3347532482523926e-06
SOST,3.315202930978733e-06
NUAK1,3.3130020275178786e-06
SSX2,3.306174946806121e-06
ANKRD27,3.2868920116762734e-06
PLCH1,3.256677050867803e-06
PRUNE1,3.2564628616370517e-06
MYL5,3.2402773984895504e-06
APPBP2,3.209480878671607e-06
TOM1,3.2045234399057908e-06
MYO10,3.1980296200030087e-06
SLC13A2,3.1877685764804203e-06
NCAN,3.1868030912325453e-06
NDUFC2,3.1857476587829495e-06
KLHL10,3.1826227577779584e-06
COX6A1,3.1801339897594872e-06
ELP1,3.173129417585295e-06
NDC80,3.16637141397345e-06
OCM,3.1382744243822423e-06
OGFR,3.1319846636530774e-06
PSAT1,3.1301513343201543e-06
RHCG,3.128409708118091e-06
TGM3,3.091947225702567e-06
CIB3,3.0725946201655746e-06
ETFA,3.037573680553827e-06
CALR3,3.024196563989551e-06
SHMT2,3.007589006698156e-06
POTEJ,3.001753898049241e-06
RTN4IP1,2.9799086312781395e-06
COL14A1,2.9694448124336663e-06
GNPDA2,2.9668681236139155e-06
KIDINS220,2.954839724981641e-06
BMP8B,2.8911849899781397e-06
GLRA4,2.880770664609892e-06
KLHL20,2.8760900476037815e-06
RBPJL,2.856293639425546e-06
SORL1,2.8200588157304165e-06
COL24A1,2.8157692064612303e-06
NEDD8,2.8102791981375778e-06
MS4A2,2.805730784452451e-06
UQCRC1,2.8039377819532827e-06
KLHL40,2.780043510764196e-06
PLPP3,2.7791954532680287e-06
CPA3,2.738953511163955e-06
CBLN1,2.729510809146086e-06
UTS2,2.725412246098834e-06
GPR3,2.7207051267258435e-06
RPL15,2.7157238275783806e-06
ITIH1,2.7147697655051096e-06
PCLO,2.6753068569350315e-06
HAO1,2.661160977657526e-06
NTF3,2.621265943941115e-06
GUCY2F,2.611251189046743e-06
SLC35E3,2.57936242942242e-06
CCM2,2.5740242373090645e-06
MT-ATP6,2.5607976628436943e-06
UBQLN4,2.541481811412809e-06
MPP7,2.490119219798868e-06
HFE,2.488565307548146e-06
ARSG,2.4828110813580565e-06
KLHL7,2.4729168497518676e-06
LVRN,2.4589589053312644e-06
DLG5,2.4436926772290818e-06
PRKX,2.438300485844435e-06
UHMK1,2.4288532947155043e-06
SMARCC1,2.428174806293925e-06
PGA5,2.4238672653297846e-06
SND1,2.412551814469602e-06
PNPLA8,2.390327792707106e-06
ACTL9,2.373949574717539e-06
UBL4B,2.360467926307914e-06
RASD1,2.3572835043165842e-06
MRTO4,2.3468372454680065e-06
EPB41,2.3450247533006415e-06
TAS2R14,2.3342141363610686e-06
PGA3,2.317297161290401e-06
PPP4C,2.29404669981713e-06
RAD23A,2.288884295547437e-06
NEDD4L,2.2887546297608766e-06
PMM1,2.2678401105881222e-06
NNT,2.25564086094772e-06
OSBP,2.243160611521302e-06
PRKN,2.2259373138204546e-06
TMPRSS11F,2.220062478438339e-06
TPSD1,2.216360979279144e-06
CBLIF,2.208956247397323e-06
RIMS1,2.206497206185786e-06
RPS29,2.2019303796310114e-06
NCS1,2.1981250074480783e-06
TGDS,2.175898158375986e-06
PKD1,2.1750762604725872e-06
RPL8,2.1730625175785645e-06
ELF3,2.14973099857377e-06
AS3MT,2.1353746987234155e-06
LTA4H,2.108220731346851e-06
LFNG,2.1058305348382702e-06
RBPMS,2.104820057192241e-06
PHEX,2.091380742125451e-06
ECRG4,2.073547130040739e-06
DHX9,2.0634549604980066e-06
MFSD2A,2.055087026530721e-06
GALNT3,2.053949248543066e-06
MRC2,2.0375357752708124e-06
PKP3,2.0238452008566604e-06
CD2,1.9959624667896567e-06
PSMA6,1.985951917334423e-06
MMP25,1.9854973614189323e-06
ZHX2,1.9841105446111986e-06
MACROD1,1.9818173940591843e-06
DAXX,1.945785711682366e-06
RHOB,1.9456601935355046e-06
USP7,1.9393901909128277e-06
RPL36A-HNRNPH2,1.922728493239319e-06
KBTBD8,1.917482182211451e-06
ANXA7,1.9109702875603584e-06
PAPOLG,1.8543543712415456e-06
DNAJC12,1.8281960304359678e-06
TET1,1.8131073966875028e-06
ACSM1,1.7989550235062706e-06
TDRD3,1.7849248613917387e-06
DHDH,1.7707703605543537e-06
CARTPT,1.7683410677020883e-06
GUF1,1.7403446074794948e-06
UBQLNL,1.728298504719665e-06
UGP2,1.727664296728109e-06
ZACN,1.720083610346901e-06
KLB,1.7133180558291643e-06
ATP13A2,1.6816567011384673e-06
CHST7,1.6784527266454583e-06
STAMBPL1,1.6681898950585485e-06
KCNB2,1.65959269003762e-06
FANCI,1.6379451950487776e-06
RRP15,1.6269996422048856e-06
REL,1.6119046013779804e-06
GLUD2,1.6110915681964132e-06
CAMK1,1.5928920108307365e-06
GPN1,1.5869900890086234e-06
CAD,1.583141550686141e-06
MS4A13,1.5586908839215664e-06
KLHL14,1.5537631034433465e-06
ACTR8,1.547284002286773e-06
XPC,1.5254987093745052e-06
TOLLIP,1.5248325189644525e-06
TAAR2,1.5189332617825335e-06
KLHL6,1.5006754370475866e-06
CAPS2,1.496513659307142e-06
COL13A1,1.4798100372263781e-06
FADS3,1.4797955341891078e-06
HIP1R,1.4745177541850463e-06
KCNJ4,1.4718562575946341e-06
PINK1,1.4659911731470721e-06
KLHL34,1.4628583566966737e-06
DUSP11,1.4426085871680103e-06
GPR151,1.438417473758194e-06
MFHAS1,1.436807324988e-06
PSMB11,1.4297377168397373e-06
KLK8,1.4199886046491206e-06
BRD3,1.4129124297340186e-06
P2RY2,1.4008601182489686e-06
SON,1.3977698313589284e-06
SCN4B,1.3858385132715801e-06
PMCH,1.3802088970846712e-06
CPD,1.3696853818135057e-06
HPCA,1.3670360870707517e-06
FMOD,1.361428042781148e-06
SETD7,1.3566805936178261e-06
PSMD1,1.3425977760232827e-06
LILRB1,1.3375107467583091e-06
PRKDC,1.3319805383109852e-06
ABCD3,1.32955430025659e-06
DSC2,1.3231652298650632e-06
TGM6,1.3111886486387153e-06
RTN4R,1.290125280369904e-06
AGL,1.2673520291136827e-06
ADAT1,1.2607440309948731e-06
TAS2R30,1.2438075901149458e-06
MSX2,1.2145325571378203e-06
MMP20,1.2092542001006318e-06
CALML6,1.2091741399269273e-06
MRPS26,1.2035439306467928e-06
OAZ2,1.1942308041611252e-06
AQP7,1.1889646158301815e-06
UNG,1.1651623315320463e-06
PIN1,1.151901617680006e-06
KLHL8,1.1381322678662443e-06
POLE,1.136415189563435e-06
LSM6,1.1321488039949559e-06
EFCAB7,1.1305431488694764e-06
MMP19,1.130358002764322e-06
ACTRT1,1.1241538586119308e-06
LMF1,1.0994787123318854e-06
ARHGAP19,1.0974093142189315e-06
PPP1CA,1.0635493707179934e-06
MT-CO2,1.055854934842042e-06
NME1-NME2,1.052116537191617e-06
GNPAT,1.0337467792717808e-06
SRGN,1.0224366041012388e-06
ARSA,1.0014776023283273e-06
GPT2,9.984873404667673e-07
SCN1B,9.861470647433477e-07
RTN4RL2,9.820312008191782e-07
GTPBP3,9.817455425988257e-07
STATH,9.72324896016828e-07
CPA4,9.629283074204926e-07
ME1,9.326481574234267e-07
WARS2,9.271646240180393e-07
FBXO7,8.895964231492168e-07
PUS7L,8.276548816906794e-07
TCF7L1,8.174127372637773e-07
TM9SF4,8.042327252345438e-07
RPL37A,7.998962265278894e-07
TNFRSF10D,7.931842892277008e-07
TAS1R2,7.930905337220658e-07
HMX1,7.908832769939286e-07
PPP1R3C,7.898160702975944e-07
VAV2,7.877127583476945e-07
MT4,7.745098497654768e-07
IVNS1ABP,7.669284205004869e-07
RGS6,7.583775219979258e-07
DFFA,7.495729222189482e-07
CTAG2,7.490101938878422e-07
PRR3,7.246526777287083e-07
CAMK4,7.235310943813474e-07
MYO18A,7.159496438483416e-07
DBNL,7.11943566073408e-07
SCTR,6.810474122237257e-07
KLK11,6.600352993018321e-07
AQR,6.592699554601756e-07
WNT5A,6.487776595575953e-07
KLHL18,6.383780386337816e-07
NEIL3,6.373824525329848e-07
GPR4,6.296062198465771e-07
MTUS1,6.226340797309662e-07
GYG2,6.210436899679607e-07
TMC5,6.151015396641006e-07
GBE1,6.008729919691384e-07
PLPP2,5.871361523813482e-07
RAD21,5.839801460812165e-07
HMGB2,5.83783449255096e-07
BIRC3,5.608228170263359e-07
S100A8,5.415450522696084e-07
PARP12,5.378799748071968e-07
TAS2R9,5.350617324301303e-07
UQCRFS1,5.311587036414959e-07
CST7,5.256085515891276e-07
BUB1,5.099883725458147e-07
PLPP1,5.019492827632159e-07
HMGN2,4.919088359981925e-07
PLXNB2,4.909307148026563e-07
MRPL49,4.837143105251524e-07
P4HTM,4.804471399945415e-07
GBF1,4.752373306421214e-07
SLC39A4,4.6784591776253263e-07
EPHB4,4.475542301729761e-07
MAN2B1,4.4616669819958385e-07
SH3BGRL,4.334826860390949e-07
UQCR10,4.2996663773106155e-07
KCNC3,4.2292471288490006e-07
GPR78,4.0326427857942594e-07
RNPEP,3.9881887821131474e-07
TRAPPC9,3.899155394733106e-07
MISP,3.8854972962892963e-07
PIM2,3.853713002532297e-07
NGLY1,3.8353359342248336e-07
TAS2R50,3.805618724548668e-07
PLEK2,3.683339678476184e-07
CHST14,3.6697180470231455e-07
FKBP7,3.647107608976999e-07
EGLN3,3.5992493914822106e-07
ENTPD1,3.5138036714134796e-07
SFTPA2,3.4620366309434996e-07
TAAR8,3.307579939422452e-07
SLC25A40,3.299217251930541e-07
IFI16,3.26989082307143e-07
MCM6,3.135774292141214e-07
XCL2,3.0832335660515247e-07
CRY1,2.9796733685576447e-07
COX5A,2.936041047244477e-07
C5AR1,2.9159880379772545e-07
ROR2,2.799259044090839e-07
CYC1,2.766064745403168e-07
HTATIP2,2.749386975232131e-07
NSUN7,2.7263748124755126e-07
ERN1,2.6393095651301846e-07
PRLHR,2.6203906303261286e-07
LLGL2,2.606296312254824e-07
ITM2A,2.5458264145337067e-07
EMP2,2.5081235624298403e-07
RELN,2.4971096744195775e-07
CHMP1A,2.4882083312755186e-07
RHOF,2.474478848253819e-07
CDC42BPB,2.3840589552958976e-07
GNG13,2.3347451073130862e-07
MALL,2.028429814260553e-07
PRSS45P,1.974001886587615e-07
ATP2A1,1.9264876704587014e-07
KLRB1,1.8135492979551704e-07
FUT3,1.8035677682951036e-07
PSMD3,1.7992274536562422e-07
PGP,1.702385623004067e-07
TTBK2,1.594098592356393e-07
ACTR3C,1.471922846027883e-07
E2F4,1.46008678414717e-07
PM20D2,1.435371687822849e-07
VPS26A,1.4327418477018336e-07
LRRC1,1.3707700153875195e-07
MECOM,1.3084578560919988e-07
PLCB1,1.2721330408027978e-07
IFIT5,1.226934701781759e-07
MPP6,1.1503688458605868e-07
GNAT2,1.1493371061116544e-07
HOXA9,1.1411071000494334e-07
ACTC1,1.1349639129250107e-07
EPN1,1.124690143299943e-07
IGFBP6,9.456842044343348e-08
PDP1,9.011892789746067e-08
SCD5,8.59208831768158e-08
ACTR3,8.247619880862865e-08
NUDT7,7.992474878246256e-08
CS,7.514498113677073e-08
HSD17B3,7.415396731677947e-08
PDGFA,7.231286794603182e-08
COL9A1,6.910603928857447e-08
COL23A1,6.838319854161087e-08
PSME1,6.809738536614566e-08
TEAD3,6.504097815395265e-08
CENPJ,6.316615746225904e-08
MAPRE1,5.452292734534938e-08
PTPN22,5.1782599180789596e-08
P2RX1,5.032812726748645e-08
CELSR3,4.9848557306677926e-08
SSX1,4.8654017869108534e-08
